Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
Seconds,mm,mm,mm,mm,mm,mm
0.54,136.9596974,125.4689165,125.0686579,125.4522391,125.994256,127.6453235
0.55,137.0013911,125.4272229,125.0853354,125.4689165,126.1109981,127.7036946
0.56,137.0597624,125.5356263,125.1186903,125.4439004,125.9859173,127.5119039
0.57,136.9847136,125.4522391,125.0769967,125.4939327,125.9775785,127.5119039
0.58,137.0097299,125.393868,125.0519805,125.5606425,126.0609658,127.5869524
0.59,136.8512935,125.3855293,125.1103515,125.4772552,125.9692398,127.662001
0.6,136.8846486,125.5189488,125.0269643,125.5022714,125.9275462,127.5369201
0.61,136.9013261,125.5606425,125.0936741,125.4188842,125.7941267,127.7453882
0.62,136.8846486,125.4272229,125.0353031,125.4439004,126.052627,127.4535328
0.63,136.9513586,125.4522391,125.1186903,125.5022714,126.0609658,127.6369848
0.64,136.9513586,125.5189488,125.0269643,125.4355616,126.0192722,127.5786137
0.65,137.0264074,125.4939327,125.127029,125.5189488,126.0025947,127.6536622
0.66,136.9346811,125.5356263,125.0436418,125.4355616,125.9609011,127.4702102
0.67,136.8179385,125.5856586,125.1186903,125.5272876,125.8941913,127.5619362
0.68,136.834616,125.5356263,125.0603192,125.5272876,125.8108041,127.4035004
0.69,136.8596323,125.5689812,125.0603192,125.4272229,125.8024654,127.6203073
0.7,136.9596974,125.5189488,125.0853354,125.5606425,126.0943207,127.4868877
0.71,137.0264074,125.5356263,125.0603192,125.4022068,126.0693045,127.5952911
0.72,137.0514237,125.5606425,125.1437064,125.543965,126.0442883,127.5285813
0.73,136.9430198,125.5606425,125.0019482,125.4772552,126.0943207,127.6453235
0.74,136.9596974,125.3688519,125.1687226,125.4105455,126.0276109,127.6453235
